(0-0),(0-1),(0-2),(0-3),(0-4),(0-5),(1-0),(1-1),(1-2),(1-3),(1-4),(1-5),(2-0),(2-1),(2-2),(2-3),(2-4),(2-5),(3-0),(3-1),(3-2),(3-3),(3-4),(3-5),(4-0),(4-1),(4-2),(4-3),(4-4),(4-5),(5-0),(5-1),(5-2),(5-3),(5-4),(5-5)
1.0,0.0,1.0,-0.04,-0.04,1.0,-0.04,-1.0,-0.04,1.0,0.0,-1.0,-0.04,-0.04,-1.0,-0.04,1.0,-0.04,-0.04,-0.04,-0.04,-1.0,-0.04,1.0,-0.04,0.0,0.0,0.0,-1.0,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04
1.99,0.0,1.88704,0.84704,0.74408,1.88704,0.6490400000000001,-1.0396,0.752,1.7840799999999999,0.0,-0.4059999999999999,-0.0796,-0.17464000000000002,-1.0396,0.752,1.7840799999999999,0.84704,-0.0796,-0.0796,-0.17464000000000002,-1.0396,0.752,1.7840799999999999,-0.0796,0.0,0.0,0.0,-1.0396,0.6490400000000001,-0.0796,-0.0796,-0.0796,-0.0796,-0.0796,-0.0796
2.9701000000000004,0.0,2.7652096000000004,1.7150165600000002,1.60186352,2.75501656,1.49741456,-0.5246257599999999,1.5282391999999998,2.57129632,0.0,0.41414768000000013,0.44886992,-0.213844,-0.34725735999999996,1.4466948800000001,2.57129632,1.6334722400000001,-0.11880399999999999,-0.12821296000000001,-0.22325296000000003,-0.34725735999999996,1.4466948800000001,2.56110328,-0.11880399999999999,0.0,0.0,0.0,-0.41939271999999994,1.3343259200000002,-0.11880399999999999,-0.11880399999999999,-0.11880399999999999,-0.11880399999999999,-0.11880399999999999,0.4582788800000001
3.9403990000000007,0.0,3.6335883930400006,2.5743909783200003,2.4591420924800005,3.6133042434400005,2.4086252912000004,0.1372569401599999,2.3526663886400003,3.349476118,0.0,1.2639743561600003,1.1692198975999997,0.2508739433600001,0.3324176835199999,2.21664654248,3.34140323032,2.4046658852000005,0.2910502976,-0.16795640704,-0.19802518600000002,0.26690309504,2.2156374315200003,3.3222058156000007,-0.15761596,0.0,0.0,0.0,0.23636073176000028,2.0789721845600004,-0.15761596,-0.15761596,-0.15761596,-0.15761596,0.26967539768000004,1.0503941417600002
4.900995010000001,0.0,4.49239196505232,3.424264849823361,3.308647095115521,4.462909148060561,3.3328383489046414,0.9460561880988803,3.182988580045521,4.1270978000152,0.0,2.1120038833241606,2.0082205208854402,0.8829829116780797,1.1075963079010402,2.97649335592616,4.10390128875376,3.1600478483916805,0.8982084540646397,0.19872067179488,0.23307052745983983,1.0006562598783204,2.9617131405668005,4.075067174861441,0.15930387561920004,0.0,0.0,0.0,0.9840028044795206,2.820404964670881,-0.1960398004,-0.1960398004,-0.1960398004,0.14237495488256005,0.8420097370884803,1.7372328545760805
5.851985059900001,0.0,5.341723460994131,4.265559338655455,4.149736170096838,5.304008113338396,4.26519860708335,1.820682843210395,4.020216681144731,4.902336519981242,0.0,2.952800814162148,2.8858371121562647,1.663843561670751,1.9030151058888727,3.744599719680864,4.8578073999204445,3.9065841670676598,1.6591066360013613,0.7784697503830176,0.9559545920932709,1.7394146192935498,3.712786440732214,4.819518030983454,0.7029232629917962,0.0,0.0,0.0,1.7223131764747963,3.564089571636151,0.04735278901120644,-0.234079402396,0.03394508378778758,0.6550619528408234,1.5166636624394878,2.449105748594129
6.793465209301002,0.0,6.181765978272661,5.098266671112384,4.982422187443184,6.136695109824098,5.197274431019881,2.723005410893246,4.856223898063324,5.67565627060044,0.0,3.7854289869681157,3.7884556835188876,2.502899099593509,2.7194474963204374,4.511971951900266,5.604850665525095,4.644733045670718,2.486903055079815,1.5366551624246034,1.7164585164619672,2.4834442806183805,4.456717793114415,5.556654980670574,1.413191261785454,0.0,0.0,0.0,2.463880733122897,4.30041215260188,0.4982292895644081,-0.048844312777532504,0.48553019323991414,1.2908998873145574,2.220350459939064,3.1753701124281597
7.725530557207991,0.0,7.012681887081067,5.922577026021517,5.806782120094436,6.9610551394101465,6.124532150115794,3.6336058959059354,5.687426161259823,6.4465333899938,0.0,4.609777466400373,4.699085472895874,3.382163298105426,3.5406015613640367,5.279225284338256,6.3455555218554025,5.37557953209948,3.3587891648798966,2.358428882460695,2.5117922619470416,3.2222666991659628,5.195011553963481,6.286440119320082,2.2094390894567337,0.0,0.0,0.0,3.1993854878333696,5.0305357403778475,1.1237365920359805,0.34492642340505986,1.0785276890146325,1.9741157419600213,2.9386320171562366,3.9001027615250443
8.648275251635912,0.0,7.8346346869653605,6.738585985753722,6.622898530191534,7.77717155910379,7.04467586786488,4.545190613098834,6.511977843872279,7.214632873600707,0.0,5.425891608760111,5.610673091220837,4.274887137591828,4.361918989379705,6.044383996113815,7.080505650136815,6.099252944843039,4.2476802812202505,3.2198608933553645,3.316645299181356,3.9560968571059956,5.927041948339597,7.00906598647676,3.0576299582973117,0.0,0.0,0.0,3.929211352331987,5.753622776094415,1.8552733973783964,0.9182948127266984,1.7370481500572341,2.6782714744958236,3.656545120121806,4.621219049468702
9.561792499119553,0.0,8.647779518675755,7.5463993391526545,7.430853783788126,8.58512681365044,7.956830780911051,5.452570984667361,7.3292531972598205,7.979503264096647,0.0,6.233846413344703,6.518053750001439,5.172393187385869,5.179094294583703,6.806789275203895,7.809980532063086,6.8159763621926,5.142939664529889,4.094578845432488,4.1250596568844005,4.702277162426717,6.653311596423051,7.724614957662403,3.9295735144693063,0.0,0.0,0.0,4.652817801799174,6.469780840003808,2.6562261797718754,1.6111989036435763,2.4251265415120242,3.386281487086644,4.370995377952137,5.336367891456237
