(0-0),(0-1),(0-2),(0-3),(0-4),(0-5),(1-0),(1-1),(1-2),(1-3),(1-4),(1-5),(2-0),(2-1),(2-2),(2-3),(2-4),(2-5),(3-0),(3-1),(3-2),(3-3),(3-4),(3-5),(4-0),(4-1),(4-2),(4-3),(4-4),(4-5),(5-0),(5-1),(5-2),(5-3),(5-4),(5-5)
11.361512828387074,0.0,7.721324549444716,2.839540889555674,2.3150344968741443,7.235015421350645,-0.7942142113734955,-1.9291471968495142,-0.9249766675797468,6.336108346514639,0.0,1.8029592344797383,-0.6882938899693422,-0.9973986495401377,-1.5683788043465987,3.7025548298454236,3.8148590095188903,3.520543618341293,-0.6882565553764602,-0.9695634565544621,-1.267438780726074,1.6639764505494687,3.1082018725183453,4.142047538027045,-0.5075933854215281,0.0,0.0,0.0,-4.635848195532819,-3.546825460370725,-0.4544605131354828,-0.4544605131354828,-0.4544605131354828,-0.4544605131354828,-3.419239699741617,-3.4473883238838257
21.432185919278105,0.0,16.54821156126704,15.37132233986598,14.951059462075097,16.105332492045136,19.63391958805833,15.47038585433907,15.383413331363135,15.170710985701643,0.0,13.754051983265073,-0.6636365780206679,0.8494841647850793,11.682426547447921,13.694460789510076,12.910203138155739,9.902076380215243,-0.8373169411520452,-0.6636365780209171,10.401923989233527,11.323331817478907,11.689599331396192,10.445844305001213,-0.8572874369640306,0.0,0.0,0.0,9.499120780416371,9.528186981124989,-0.8572874367711246,-0.8572874367711246,-0.8572874367711246,-0.8572874367711246,0.1973626626529223,1.0613993480080044
30.358678195042636,0.0,24.89429902137307,23.730650813160175,23.18444837742172,24.33872140738842,28.73684103890052,26.103690902067598,23.96171051976369,23.871898734914392,0.0,21.98744089612496,27.169173698944693,24.809334666813903,22.00897291255226,22.625253560059402,22.610728622759613,21.052590167052887,25.16434947134797,19.0747610326214,19.487372200522344,20.301388101289017,21.327652309052976,21.301782393425317,0.3220892095583438,0.0,0.0,0.0,19.107244759713108,20.045107765807384,0.866593152085797,5.77293909934827,6.87568168621086,16.828784949453215,17.95203536330749,18.80581328733136
38.27098590577121,0.0,33.09959026242712,31.92565826982311,30.482399754937614,31.63667278490432,36.6642974164696,34.15377566517551,32.78025188800154,32.60534057989355,0.0,29.285392273640852,35.219258462067856,33.85679355807272,31.44862948327551,31.369241873885215,31.277231823647696,29.959481623246386,33.82411635465611,32.72207835548169,30.376412516467454,29.189030402199602,29.943853153640372,29.861797724367914,32.58188456286191,0.0,0.0,0.0,27.6287351532686,28.51263103713564,22.627425386109632,22.626568928637752,23.872624649567026,25.121950641611164,26.352550037040753,27.168428372249686
45.284335760923895,0.0,40.2656051064719,39.09416584620259,37.86563080114898,38.52522565072776,43.67769723615475,41.16735298576805,39.822201606225796,39.6669533316312,0.0,36.113914169178805,42.23283578266039,40.87076307272348,38.577968773395774,38.44530828297186,38.369054368071154,37.05168945192722,40.83817436073658,39.73682857727641,38.51678136724283,36.38388083210474,37.07829949673564,37.14364985113345,39.5968540318301,0.0,0.0,0.0,34.808700590423044,35.82019844597914,37.46914959068922,30.174958687136996,31.307142765293253,32.45180802149975,33.60839916421546,34.52435585115381
51.50086297258375,0.0,46.527702191730725,45.35696132059565,44.13421195967017,44.781228742233715,49.89422448322634,47.38388035743554,46.043792638693425,45.89420033726175,0.0,42.36718981336737,48.449363154327884,47.08729072383443,44.795060419168735,44.67270404531408,44.598096729404766,43.284553925323785,47.0547020737275,45.9533567740975,44.733380016376614,42.61154418306937,43.309029397877815,43.377441935339235,45.813382383731316,0.0,0.0,0.0,41.041718806928124,42.05564882649021,44.43827234048665,43.229421578709186,37.55452787647585,38.69279090000561,39.8453079551514,40.76224630692086
57.01109864761069,0.0,52.051155644037074,50.880616820794785,49.659544926369946,50.31995037636506,55.40446015827828,52.89411603257544,51.555496980196395,51.407543563994984,0.0,47.907554521435635,53.95959882946779,52.597526399171635,50.30545950112979,50.18608425084257,50.11196267351374,48.80189699583753,52.56493774910838,51.463592449819885,50.24363583876489,48.12501428383783,48.82358657659705,48.89500251736507,51.3236180595632,0.0,0.0,0.0,46.55710199136233,47.57351900479194,49.94857296179347,48.73987626788095,47.54625057289753,44.20973531489852,45.36160562518213,46.28052426998626
61.89528818954509,0.0,56.93917906082844,55.76869886237999,54.548113526998755,55.216667103729456,60.2886497002127,57.778305574509915,56.440112515263294,56.292634625590836,0.0,52.80535706998257,58.843788371402255,57.48171594110625,55.18969643975056,55.07118730917267,54.99721682120978,53.68877017616161,57.449127291043034,56.34778199175477,55.12783122412598,53.010152325557435,53.709111294156024,53.78194893465262,56.20780760149817,0.0,0.0,0.0,51.442947766077346,52.460575474692085,54.83276250653954,53.62406581929492,52.43044016306265,51.25169761191455,50.46356224933998,51.19143854553665
66.22455991010987,0.0,61.26956281377334,60.09909962478377,58.87865541873292,59.55064002970561,64.61792142077748,62.1075772950747,60.76950779702256,60.622167876549,0.0,57.13979746222557,63.17306009196704,61.81098766167104,59.518981907933956,59.40072435975031,59.32680025525892,58.01897605741716,61.77839901160781,60.67705371231955,59.45710463960226,57.33970175812586,58.038790763074715,58.11217861780364,60.53707932206295,0.0,0.0,0.0,55.77274078788056,56.79084219183046,59.16203422710444,57.95333753986013,56.75971188362883,55.58096934031812,54.79340122717067,55.52174686462175
70.0619608687669,0.0,65.10728632234675,63.936828068297324,62.71642479761534,63.38967187005043,68.4553223794345,65.94497825373172,64.60694459515122,64.45964470342489,0.0,60.97900307531392,67.01046105062406,65.64838862032805,63.356386854148624,63.238202368812,63.16429235876723,61.85668696684402,65.61579997026485,64.51445467097658,63.29450608987585,61.17718391813476,61.876315116674036,61.94989707176453,64.37448028071996,0.0,0.0,0.0,59.610303192237566,60.628572667631424,62.99943518576147,61.790738498517165,60.597112842285895,59.41837029897517,58.630980559567774,59.35949113520069
