(0-0),(0-1),(0-2),(0-3),(0-4),(0-5),(0-6),(0-7),(0-8),(0-9),(0-10),(0-11),(1-0),(1-1),(1-2),(1-3),(1-4),(1-5),(1-6),(1-7),(1-8),(1-9),(1-10),(1-11),(2-0),(2-1),(2-2),(2-3),(2-4),(2-5),(2-6),(2-7),(2-8),(2-9),(2-10),(2-11),(3-0),(3-1),(3-2),(3-3),(3-4),(3-5),(3-6),(3-7),(3-8),(3-9),(3-10),(3-11),(4-0),(4-1),(4-2),(4-3),(4-4),(4-5),(4-6),(4-7),(4-8),(4-9),(4-10),(4-11),(5-0),(5-1),(5-2),(5-3),(5-4),(5-5),(5-6),(5-7),(5-8),(5-9),(5-10),(5-11),(6-0),(6-1),(6-2),(6-3),(6-4),(6-5),(6-6),(6-7),(6-8),(6-9),(6-10),(6-11),(7-0),(7-1),(7-2),(7-3),(7-4),(7-5),(7-6),(7-7),(7-8),(7-9),(7-10),(7-11),(8-0),(8-1),(8-2),(8-3),(8-4),(8-5),(8-6),(8-7),(8-8),(8-9),(8-10),(8-11),(9-0),(9-1),(9-2),(9-3),(9-4),(9-5),(9-6),(9-7),(9-8),(9-9),(9-10),(9-11),(10-0),(10-1),(10-2),(10-3),(10-4),(10-5),(10-6),(10-7),(10-8),(10-9),(10-10),(10-11),(11-0),(11-1),(11-2),(11-3),(11-4),(11-5),(11-6),(11-7),(11-8),(11-9),(11-10),(11-11)
9.808746415455875,6.362109459258257,0.0,0.0,9.156547979320504,6.782396181909673,2.159666126275676,2.3057587923732417,2.3732551350222457,2.9180149291397424,8.008619735757135,8.595811061266206,4.241686134522329,5.144150872770384,0.0,0.0,5.743539560795992,6.434484708843415,5.780662383191694,7.867130162416116,2.377395364135141,2.923272819989415,8.053979728631926,8.995373952707528,3.2554959225503466,4.08114994921092,0.11924293951085096,2.4190496679387996,5.05719264159641,8.238420106454795,9.656050812069095,9.812693436669154,0.0,0.0,-3.9973403372982665,-3.841088230343447,-1.4229031056771977,-3.372052674077885,-4.715806173240756,-3.9844877513267742,-2.1498797756700165,6.575928889633187,9.585978570885638,9.821709136759731,0.0,0.0,-5.3497433335110625,-6.25146512696216,-1.261727291197587,-1.3579936245069821,-4.040415399037682,-3.030958585429209,-2.6457308098317003,4.004354738923195,6.3773871778770195,7.749462064902013,9.35201424670712,7.925292157961117,0.34787713610097465,-0.43396823175494514,-0.6719422175116032,-0.6676941171036731,-0.9646040557316016,-2.8175069954114544,-3.936306171602279,-2.330949421648107,-1.2881523253325007,-0.06939560706157681,8.64147518077418,8.146005290776694,-0.4132421882143,-0.4870781448777842,-0.6027846359334574,-0.5039199160531386,-0.4931791320287936,-0.7371974435821994,-3.1577376505287558,-1.1851603853176915,0.24689641025221554,3.0074511024836053,6.63147134618191,0.25548307294281436,-0.49212367751735664,-0.48501089587383456,-0.5535710953883017,-0.4924742841612898,-0.47068662738635625,-0.4930108032130794,-1.2940596512446165,-1.1430793787815607,-7.618322916239916,-8.719021890564088,-5.6283909690623934,-1.127547969238858,-0.7225691345222669,-0.5609898151930184,-0.4615504071425791,-0.4550563861474751,0.0,0.0,0.0,0.0,0.0,0.0,-6.289980819877809,-6.57522842567952,-2.720412216982339,-0.5869325331634102,-0.4550368632028164,-0.4547446295981696,0.0,0.0,0.0,0.0,0.0,0.0,-8.671236942817595,-8.57458140652607,-2.8837660917388632,-1.0451345747614544,-0.45470861819338526,-0.45455916123988116,-0.45448493360813363,-0.7482064344205229,-1.457806304286081,-1.8381534536747164,-2.3458324436407394,-6.391558469569564,-7.582317730121624,-6.585197407221675,-1.768686728244881,-0.9878074809604134,-0.4545493820770342,-0.45448497542401145,-0.4544605131354828,-0.8744165416322791,-1.1152375111356563,-0.8070425456031942,-1.8754209538009725,-2.239603094158872,-5.975416736029388,-1.8428540404469456,-1.578852918635794,-1.2826448502511663
19.66755889281212,19.667554271311435,0.0,0.0,19.169962263928046,19.093557562469623,17.862475145664316,17.1067613398484,16.450372289986344,17.63497589172182,18.949798041441134,18.943870446452422,19.66755427130956,19.66754352145917,0.0,0.0,19.093557562468703,18.37299670559242,18.285931894928773,18.34885960910965,17.024915160301624,17.545516062520033,18.802078850102323,18.949798041442012,18.337005020212164,18.065287971456943,15.326358430834183,14.495640040814415,17.157363965527033,18.259187099545375,19.527791236877082,19.79462366974785,0.0,0.0,16.348508575059324,16.43796840426811,16.988959926478106,16.45140039980112,13.209900272632485,12.627921877464082,16.51331575476249,18.07672968531357,19.628092861072634,19.79725542483166,0.0,0.0,14.765272286797616,13.499839254421024,-0.8701307212861921,-0.763632438377282,0.3078591001491499,11.031751394208833,13.249815083434795,15.647066795773739,18.103700534980828,18.527377529789057,18.912478258083066,18.928473328836176,17.349893117292666,15.755381929208161,-0.8783938036569542,-0.8703062199773975,-0.7757548043065459,0.21849562617771198,10.138838624488223,13.254161377486863,16.55486090745654,17.355381649039746,18.772797275963395,18.67764406986871,17.277479840831035,15.063851684889038,-0.8776405133284403,-0.876387552318494,-0.8745291701184346,-0.7761499381266288,0.21939069340701903,10.555544441320917,12.553774434325483,14.827296561844827,17.23135101333763,17.265799113355893,15.957034640512124,6.383172214246844,-0.8613060541686245,-0.8779723672886359,-0.8833225575255874,-0.8742480480231323,-0.7662278489031229,0.37329087346112194,9.516833684016799,12.463442434966911,15.632465747223101,15.793984957080378,14.011355991202064,6.278313081760396,-0.8589680069341626,-0.8587690273392351,0.0,0.0,0.0,0.0,0.0,0.0,13.120975492271102,12.258464833830432,1.870592054373731,1.135218194619287,-0.8587751866673916,-0.8586889901739437,0.0,0.0,0.0,0.0,0.0,0.0,9.631541319557888,0.040167632376645335,0.27174181639510714,0.5872803835879283,-0.8586723036937198,-0.8587404177806368,-0.8586160289940571,-0.858672038497006,-0.9009489086041815,-1.2373440080386395,-1.2453342342003513,-1.278323179087694,-1.0445267681079442,-0.885420924266351,-0.2358723869178641,0.10792182188394281,-0.8587279034731077,-0.8586259813324558,-0.8586793820293258,-0.858564124793942,-1.2364443360542434,-1.2741884072737324,-1.2750880792581283,-1.4319381683708703,-0.9389419853980124,-0.7748512531332068,-0.5428643228998346,-0.2838202995254706
28.794538878797383,28.794538878788593,0.0,0.0,28.33019949309231,28.32080548142444,27.06962529007348,26.09503279500092,25.555868088211845,26.77157841546715,28.073606332750526,28.080318523731794,28.794538878788593,28.794538878767746,0.0,0.0,28.32080548142444,28.23329233170741,27.410936368629926,27.30427860187204,25.98935288780699,26.668014062672306,27.940250601082674,28.073606332750526,27.464573224339635,27.19556572405707,24.47815122734083,24.187460280723894,26.78176401258294,27.3850339107981,28.599649891523317,28.733940058406368,0.0,0.0,25.471006581375544,25.57457093417039,26.120280654436097,25.60070505068684,22.504243624747147,23.167753365735106,25.629581219635153,27.041887957940006,28.567537230610693,28.730806325346105,0.0,0.0,23.828788975396627,23.1999222409238,24.77578633654614,24.119164601435973,21.638686682668578,22.006246068535248,23.21968258450484,24.699719692370017,27.04967826977894,27.462518876025197,27.9487049240508,27.95124866654821,26.358948647242425,24.90122527381758,14.92986619015097,21.85957536216678,20.612390352511365,20.802174454251862,21.00912249103645,23.181389761205857,25.58551952238177,26.293146422488103,27.7881406481125,27.79103572505121,26.36289107340856,24.955815292071854,15.176038715828383,18.147943190407943,19.292940522668154,19.520423228878453,20.662391321403714,21.958765855699603,23.11332216140919,24.01408526395167,26.247540554552923,26.352032578370014,25.091730379599188,23.84358690514982,0.593756465252385,14.726119888292098,10.693336682598412,18.506970404597336,19.564368743257535,20.604375406967286,20.425995249600305,22.493721831519352,24.743408008846085,24.93140239153304,23.841218294917542,22.621525116716285,-1.025364106674151,-1.1814150607448148,0.0,0.0,0.0,0.0,0.0,0.0,22.324380513197486,22.482940820232052,22.486825293167424,21.534637874574898,-1.1823119962852344,-1.1912813745982558,0.0,0.0,0.0,0.0,0.0,0.0,19.95128560420695,20.15600259646272,21.086882631544867,20.406333193106203,-1.1938533080703486,-1.2004527469483246,-1.2084663843906331,-1.2122715775622654,-1.2151646740290958,-1.2156567319726765,-1.215655697447037,17.178945161820646,18.623978640942507,19.020878157446838,19.729315492136145,19.276296206841835,-1.20148900553077,-1.20817294147391,-1.2117945426027794,-1.2150384238488563,-1.215656099700715,-1.2156629795422769,-1.215658364510212,15.291368660065398,16.40715746277126,17.359316331556954,18.38383197173658,18.101261907638918
36.88455647859383,36.88455647859383,0.0,0.0,36.461327809051156,36.44994966521785,35.17918370066782,34.06380651206896,33.66931546259386,34.911848642391,36.220097515885676,36.235341005028694,36.88455647859383,36.88455647859383,0.0,0.0,36.44994966521785,36.344834874467836,35.36050003584333,35.23946381971894,33.94254460934423,34.80197342113523,36.08136516150073,36.22009751588568,35.5556996490719,35.29568387377265,32.66934393205077,32.28230815161248,34.88993048319537,35.33437739434899,36.532583882789034,36.66375668376782,0.0,0.0,33.604965939838465,33.714841161094235,34.22138025618984,33.78300309461392,31.43523979668219,31.159294476761907,33.582671238924675,34.97535125194433,36.49728211252783,36.66157595466315,0.0,0.0,31.84885765608093,31.320909561043557,32.89845730203141,32.41792083576529,31.072332876685664,30.180207623753976,31.195059353147983,32.631243759438604,34.98192680980449,35.399861562177435,35.95845318198061,35.95873089118788,34.369779919544456,32.920259015915605,31.589221307103593,31.0875676922967,29.865486377837826,29.071193342603905,29.04573651004502,31.127706045708486,33.53075344935115,34.36936316094479,35.80153254422318,35.80122095418029,34.371090394697866,32.97204452157203,28.640816224841306,29.62406924075731,28.690005170749448,28.034572597019075,28.628248190910853,29.904389182239996,31.071189579503084,32.06561626968853,34.265917198440455,34.36084919460226,33.11477114579134,31.884271759281177,27.52413860866626,28.233239546796792,27.47466764509598,26.573991391364743,27.561285556162414,28.608067895978994,28.84163552803709,30.513814618979648,32.75704158842333,32.94673525096093,31.872620962303372,30.79052630427796,26.39809666389016,26.96036715980345,0.0,0.0,0.0,0.0,0.0,0.0,30.341238499525172,30.49644245486394,30.53526834467493,29.683257565959725,25.24735093779377,25.704156379747527,0.0,0.0,0.0,0.0,0.0,0.0,27.964397503701576,28.180502810605745,29.136725997320067,28.555144739088703,23.84452986991532,22.636123860047473,20.84392025164964,18.555868847800483,15.672445922074736,11.804694203868818,24.148925549708075,25.392067039944536,26.673720064919813,27.04821856249065,27.8024762980243,27.418069704814435,22.26802171287171,20.92738204958753,19.218956390751636,17.0621454310414,14.061842688401672,10.341872515052533,23.376404727778823,24.414868799361503,25.442659942042305,25.90025403530143,26.521202572635563,26.276386245118893
44.05542569097178,44.05542569097178,0.0,0.0,43.66655663006537,43.65346139014833,42.36557229627091,41.1306839158805,40.87747747644892,42.13933168468914,43.44758132243166,43.462825006596084,44.05542569097178,44.05542569097178,0.0,0.0,43.65346139014833,43.53294056615466,42.40831400039556,42.27396194760015,40.99613375222478,42.029455209222945,43.30884839882027,43.44758132243166,42.72657318888691,42.46657605311863,39.84034153669518,39.45391058900741,42.07482957651799,42.382017875084635,43.56477613403711,43.69416872083056,0.0,0.0,40.83244772792617,40.94232420339238,41.39228043501688,40.95398340614027,38.606708285227704,38.223673936803635,40.63224591661288,42.00819083933589,43.527799614214395,43.691999281906256,0.0,0.0,38.961982288760765,38.53571938745382,40.069468663645495,39.589391868372964,38.24642488295659,37.25406379676444,38.24586917644168,39.66738438852441,42.01372210005252,42.437073015137734,43.05758484487327,43.05765832793583,41.470475030742165,40.03208066925977,38.76081038734509,38.26168106916631,37.05981162552234,36.15549219712074,36.09836527320795,38.16575690207378,40.56878193591573,41.460597581250575,42.89961867979939,42.9004177938949,41.47013796012517,40.07300180998742,37.46818325638797,36.96651990194318,35.890499178807325,35.12689868337695,35.668510311546655,36.942684123840074,38.11434859621649,39.152247470625284,41.36334452184265,41.45955894355622,40.21442378679071,38.98462751074593,36.19285568443161,35.70044446795459,34.73706055634545,34.092108343976285,34.60056161072034,35.647842656993326,35.889290235898486,37.61027880997141,39.854091304300574,40.04587246070646,38.97180543730101,37.89128566310685,34.946128792388755,34.55635773975347,0.0,0.0,0.0,0.0,0.0,0.0,37.439048667232605,37.5949420392416,37.63519694697822,36.78346146426709,33.72495138685338,33.41643715806028,0.0,0.0,0.0,0.0,0.0,0.0,35.06188642259972,35.27978927903932,36.23591805694716,35.65580211328504,32.51047428279998,32.1385793901651,30.85974904644565,29.602478907955714,28.339790594010655,30.044282261419234,31.249701977786422,32.490570972362484,33.77230014591634,34.14670850631676,34.902702090711045,34.51819299802748,31.304363273819128,30.904423134551685,29.874691640465585,28.808750881939385,27.694471690059157,29.432458584710137,30.47739192277936,31.51524836568476,32.54104582129924,33.000259752178025,33.620555092522814,33.37720459481971
50.411575677878574,50.411575677878574,0.0,0.0,50.05135244131673,50.03676369318694,48.733964678165066,47.57397815032284,47.26677641100385,48.54566413430798,49.85391377209103,49.86915745626486,50.411575677878574,50.411575677878574,0.0,0.0,50.03676369318694,49.90282645626156,48.65617056038414,48.51014235380166,47.249234480868616,48.435787658783084,49.7151808484485,49.85391377209104,49.08272308990958,48.822725355189924,46.19648594972334,45.822193669513695,48.44310156264052,48.629813358750084,49.7989332602791,49.92686199807224,0.0,0.0,47.238780177486326,47.34865665301122,47.748429651838805,47.31012840989512,44.96282372769408,44.60126158524775,47.02295471385813,48.24386739904499,49.760687063837935,49.92462854157603,0.0,0.0,45.266695392020935,44.930767513426346,46.42561300552875,45.94550730557686,44.602371376658816,43.6206615520821,44.611375342211886,45.91492375277669,48.248486737344145,48.675760831890386,49.34964039082673,49.34972948200401,47.76388992738909,46.33567205303825,45.11692099079779,44.61762697280403,43.41504802581871,42.5119612921223,42.44301736046044,44.40663707878398,46.80900263729397,47.74577616797298,49.190992070660265,49.192499392150644,47.76238259733764,46.366578685442924,43.824185419655485,43.32193844551276,42.24305530948544,41.46674429063697,41.91977133942021,43.18456588161166,44.358736295669736,45.4338379364948,47.653864300935695,47.75151253908406,46.506837731107936,45.27806401128728,42.54861759223366,42.054937035291395,41.08570800390621,40.41853390981667,40.84337690161262,41.89021107764165,42.137781479383584,43.89991759665257,46.14464674000762,46.3378174742698,45.26425095850419,44.18469748445549,41.30163775595659,40.910622765741266,0.0,0.0,0.0,0.0,0.0,0.0,43.72983520587659,43.886805750090105,43.92776958406914,43.07676835204015,40.080190915051276,39.77056793604755,0.0,0.0,0.0,0.0,0.0,0.0,41.35278021735386,41.57173001938088,42.52845748984847,41.94911267191033,38.866456054649056,38.495600346762025,37.22774527700108,36.00048535963003,35.16075313560983,36.335474995298156,37.5409128752401,38.78166039931286,40.06340772082602,40.43858145089865,41.19536803017483,40.811414510409335,37.66491965379451,37.27105382943679,36.2577315157821,35.23253988278537,34.6763123373029,35.72379545124425,36.76861512547567,37.80652677480966,38.83220707183833,39.29227531185455,39.913140688738295,39.67045317861887
56.045570868631444,56.045570868631444,0.0,0.0,55.71038530724755,55.696426665234455,54.40105264642191,53.227043792019565,52.93242803746103,54.22414030087703,55.53238993866009,55.5476336228339,56.045570868631444,56.045570868631444,0.0,0.0,55.69642666523446,55.5692843184017,54.39570493141801,54.064682647343744,52.814105423867716,54.114263825352126,55.39365701501755,55.53238993866009,54.716718285889904,54.45672060506201,51.83048183366566,51.48560039225273,54.10957712699937,54.36684944021744,55.350333802989475,55.4593975130049,0.0,0.0,52.91725634405537,53.02713281958027,53.382424909967156,52.94412424073042,50.596826255957474,50.25299134535816,52.675323786423846,53.79772307794673,55.29341346698631,55.456175038610475,0.0,0.0,50.854793164099156,50.59920510230179,52.059608897257405,51.57950983529563,50.236452154873525,49.268365796383094,50.252605223575976,51.473682974948616,53.783159043827666,54.21122936834878,54.9264672655723,54.92658588701111,53.341917206339126,51.92277575940414,50.750924155381504,50.25170780443782,49.04995073611518,48.15559949784899,48.07294023427685,49.94586514495064,52.34677828728064,53.31715425777835,54.767288141937435,54.76934607795811,53.3393988164695,51.944742099120994,49.45819015251395,48.955998697767846,47.87741460279012,47.09875249462372,47.46725409906002,48.72364179420301,49.89909390001747,51.002365141640496,53.229445767108885,53.32828125295153,52.08396782041001,50.85613871257955,48.18259358570857,47.688816191868,46.71844672597797,46.04055310847812,46.38204413372965,47.4290542989248,47.680580291040165,49.47475728724202,51.7202645057161,51.91454540930578,50.84145109183336,49.76271160227953,46.93558807858035,46.544438506601296,0.0,0.0,0.0,0.0,0.0,0.0,49.30559759462429,49.463506490728584,49.505030552789144,48.65472574793205,45.71413987983691,45.404379876103654,0.0,0.0,0.0,0.0,0.0,0.0,46.92865397305151,47.14844125671202,48.10574959196053,47.52703344077584,44.50043196638932,44.12949724900234,42.86163703752745,41.634485778276854,40.73691455985349,41.911590687604416,43.11699468887669,44.35769316691066,45.639411019792895,46.015299049701596,46.772699493893505,46.38929685571733,43.29900361521411,42.904934859052574,41.89178157513562,40.86635884078026,40.252514992882816,41.299978197366656,42.34476428557398,43.38266038880938,44.40831047572854,44.8690329167663,45.49048626734965,45.24831415612165
61.03945897303621,61.03945897303621,0.0,0.0,60.72659111591897,60.7125146173676,59.415964704578286,58.23286801638259,57.96833953865945,59.25745566932442,60.56570530710748,60.580948991281296,61.03945897303621,61.03945897303621,0.0,0.0,60.7125146173676,60.584314233096364,59.40116397212338,58.99913764884073,57.88131737004373,59.14757919379953,60.42697238346494,60.56570530710748,59.71060640983516,59.45060888793622,56.824371378388406,56.49934937880948,59.12437109697221,59.3722971101029,60.27005071994483,60.37013762972835,0.0,0.0,57.95057171250277,58.060448188027664,58.376313213214345,57.938013628397684,55.590726004777736,55.258237393778224,57.67981907372084,58.71925618433527,60.204327431816104,60.366324493302926,0.0,0.0,55.807757404779494,55.62359482066452,57.05349845861992,56.57340958563083,55.23043056324269,54.27165383332748,55.24920530079833,56.40150716162484,58.69542745895848,59.12450545319159,59.869426134136255,59.86956815920041,58.28593110098889,56.87485681571836,55.74482515760435,55.24568637093982,54.044652049444856,53.15652923480482,53.06190417992157,54.86172255773846,57.26177841421333,58.25620479559846,59.7098730139599,59.71232135851472,58.28252147893319,56.888873179436025,54.45210652112471,53.950036957485594,52.87182025374911,52.09140186682068,52.390419026746,53.640124193588875,54.81592068719821,55.939457973828155,58.17151587676049,58.27120884624797,57.0271834597968,55.800189972483054,53.17653360145475,52.682787585135976,51.71203014318338,51.02552419622365,51.298824313855064,52.34519096947584,52.59964101115159,54.416301027643264,56.66237756938183,56.85744294099038,55.78473185419125,54.70670019089876,51.92954264825614,51.53849352020182,0.0,0.0,0.0,0.0,0.0,0.0,54.24779970098576,54.406395751966826,54.448357944794004,53.598663309350165,50.7081401696272,50.39842845818551,0.0,0.0,0.0,0.0,0.0,0.0,51.87094677887844,52.0913330376983,53.0491097708829,52.47093073709294,49.494424510216625,49.123607931546466,47.8556965838646,46.62849520796466,45.67933620388785,46.853997845071724,48.05939171757456,49.3000783498188,50.58177930111338,50.958203963591544,51.71608510044095,51.333160151740145,48.29298066065366,47.8989879317524,46.88579590408549,45.86033465913362,45.19496605571894,46.24242409838467,47.28720430136095,48.32510072992335,49.3507501877942,49.811956341045835,50.43388874422824,50.19215116982817
65.46596583982371,65.46596583982371,0.0,0.0,65.17275767372003,65.15858227521875,63.8610478806261,62.6702147816391,62.42979413589375,63.71891026649248,65.02715990427555,65.04240358844937,65.46596583982371,65.46596583982371,0.0,0.0,65.15858227521873,65.0294963090941,63.83832447170489,63.37491246489448,62.34277196727805,63.60903379096759,64.888426980633,65.02715990427556,64.13711328864729,63.87711586367777,61.25087932705758,60.94344143138694,63.56935364007438,63.80944750612763,64.63543285090033,64.72794813493772,0.0,0.0,62.412026309670836,62.52190278519573,62.80282019973524,62.364521481210524,60.01724180540384,59.69520012536822,62.116157066222044,63.086162929916654,64.5622708751456,64.72369010160683,0.0,0.0,60.19781629257905,60.077118183824304,61.480006416938416,60.999925387224785,59.65701821681035,58.70682442068994,59.67893172626802,60.77358703106642,63.05454105822929,63.48406658126509,64.25060577824401,64.25076505520016,62.66804054159136,61.26413112806566,60.171341928115325,59.672274121139765,58.4718913514619,57.58967020337078,57.485093851687886,59.223554903074444,61.6227372385541,62.63453802489765,64.09077873234716,64.09351506141356,62.66384168395272,61.271084638430374,58.87863526810496,58.37666385199944,57.298871416517876,56.51748922531639,56.7598078072535,58.002413568505915,59.17826317598255,60.31635336425862,62.55204801797908,62.652370215375036,61.40858359467266,60.18232767704744,57.60306826779185,57.10937532865902,56.13840265990071,55.44652199017933,55.675772480377816,56.70863096939252,56.9635751175057,58.796446991941686,61.04293597437595,61.23858554599205,60.16618869226367,59.08877853345293,56.35608100466136,55.96507202506857,0.0,0.0,0.0,0.0,0.0,0.0,58.62842657433231,58.78753458641647,58.82985454238474,57.980693934227546,55.13468086855114,54.82499861554945,0.0,0.0,0.0,0.0,0.0,0.0,56.25163775832043,56.472477073849504,57.43063544080782,56.85292207236972,53.92096614441396,53.55017165691069,52.28225631226265,51.055053490584115,50.060139969769246,51.23478959300133,52.44016978251773,53.680843777014296,54.96252993504165,55.33936126053688,56.097631535219264,55.71511944579929,52.71952304862733,52.325545938492574,51.312352850660965,50.28689041535438,49.5757946896695,50.62324490211806,51.668019771468934,52.70591040740941,53.73155715096729,54.19313033746878,54.815451644702016,54.574083679753635
69.38955456109174,69.38955456109174,0.0,0.0,69.11366992735711,69.09941168888523,67.80105278386382,66.60374914567699,66.3843599966719,67.67347612727065,68.98172576505372,68.99696944922754,69.38955456109174,69.38955456109174,0.0,0.0,69.09941168888523,68.96958405230242,67.771693271218,67.25695465992855,66.2973378280562,67.56359965174576,68.84299284141117,68.98172576505372,68.06070202128457,67.80070468786799,65.17446907136724,64.88261473111481,67.50927414479436,67.74280782750357,68.50868566544628,68.59485486667192,0.0,0.0,66.366592170449,66.47646864597388,66.72640903408546,66.2881111349778,63.94083896331168,63.62839346486254,66.0488352794747,66.96069021900928,68.42928467837864,68.59022829886327,0.0,0.0,64.08897267018153,64.02463970627694,65.40359617032526,64.92352254603558,63.580683238302726,62.63843153426176,63.60606408022758,64.65243629795548,66.92250898977501,67.35211517171955,68.13388544211907,68.13405702122225,66.55213974117383,65.15459078663899,64.09494000319023,63.59593923389136,62.396170955715796,61.519514462686985,61.406704138028424,63.09352948357082,65.49193637922842,66.51580528583752,67.97386409325334,67.9768068054576,66.54724189405444,65.15527283075308,62.80224549501286,62.30037299814307,61.223042940772594,60.44134015088415,60.63591070440591,61.87272306160266,63.04840177786208,64.19661053671135,66.43486941167681,66.53564167796779,65.29205293309383,64.06644752438967,61.52668685344992,61.03306482130786,60.06202941973457,59.36586275635496,59.55544177315993,60.57967725964745,60.834794909546744,62.678993103858076,64.92577466718436,65.12184681691778,64.04970697833974,62.97284322697571,60.27970572848282,59.88875198121629,0.0,0.0,0.0,0.0,0.0,0.0,62.51131408283928,62.67079587378403,62.713407463264375,61.86471374729096,59.05831002734261,58.7486706808667,0.0,0.0,0.0,0.0,0.0,0.0,60.134570570928915,60.35574510483646,61.31421321924367,60.736904880654436,57.84459833968785,57.47383698547099,56.20591880233638,54.97871353850823,53.94314917957905,55.117790996685166,56.32316301272786,57.56382874204767,58.84550601569052,59.22264095139204,59.98122722361163,59.59907162034322,56.643157314315076,56.24920567436442,55.23601118096718,54.2105470104145,53.458821629367584,54.506267883213766,55.5510397322709,56.588927962455344,57.614573500359434,58.07642458101588,58.699060782920306,58.45801021328675
